mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
3.3383570194244383,0.15041385337886565,0.0052767515182495115,0.0012419542025957518,0.01,5,5,100,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.5}",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.325,0.11456439237389601,220
4.863264799118042,0.45312591396526997,0.004753303527832031,0.00011599424313456215,0.01,5,5,100,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",0.25,0.25,0.25,0.25,0.5,0.49722222222222223,0.25,0.7472222222222222,0.5,0.49722222222222223,0.39916666666666667,0.1649122943106875,185
6.246350264549255,0.10238753551317178,0.005485224723815918,0.00018959206863700234,0.01,5,5,200,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.5}",0.25,0.5,0.5,0.5,0.25,0.5,0.25,0.49722222222222223,0.5,0.5,0.42472222222222217,0.11438543516452512,152
9.789285230636597,0.9739611241594823,0.005537700653076172,0.00027641910753574433,0.01,5,5,200,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 1.0}",0.25,0.75,0.25,0.5,0.5,0.49722222222222223,0.25,0.7472222222222222,0.75,0.49722222222222223,0.4991666666666667,0.1932944165812388,57
9.525981545448303,0.1954997424856749,0.006937408447265625,0.0018098524859432538,0.01,5,5,300,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.5}",0.25,0.5,0.5,0.5,0.25,0.5,0.25,0.49722222222222223,0.5,0.75,0.4497222222222222,0.1499096950389356,117
14.887886452674866,1.2383476774203999,0.0071086883544921875,0.0025963053745603304,0.01,5,5,300,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 1.0}",0.25,0.75,0.25,0.5,0.5,0.7472222222222222,0.25,0.7472222222222222,0.75,0.49722222222222223,0.5241666666666667,0.2071002396407577,39
15.678019905090332,0.14597186363575787,0.009476637840270996,0.0035550951075693864,0.01,5,5,500,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 500, 'subsample': 0.5}",0.25,0.5,0.5,0.5,0.25,0.5,0.25,0.49722222222222223,0.75,0.75,0.47472222222222216,0.17496229752594003,87
24.550963258743288,2.358781685264746,0.008085203170776368,0.0011590129895084481,0.01,5,5,500,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 500, 'subsample': 1.0}",0.5,0.75,0.25,0.5,0.5,0.7472222222222222,0.25,0.7472222222222222,1.0,0.7472222222222222,0.5991666666666667,0.22858613337289377,4
1.5365142822265625,0.07828405929074203,0.004723262786865234,0.0013509670674321788,0.01,5,10,50,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 0.5}",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.275,0.075,229
2.4834224224090575,0.18614176383507966,0.0047187328338623045,0.0013568135885505216,0.01,5,10,50,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 1.0}",0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.75,0.5,0.5,0.4,0.16583123951777,175
2.9682551622390747,0.022493617543412902,0.0047242164611816405,0.00014210742557158404,0.01,5,10,100,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.5}",0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.375,0.125,195
5.277149367332458,0.3186303615252562,0.005661439895629883,0.0026583162649269723,0.01,5,10,100,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1.0}",0.25,0.5,0.25,0.25,0.5,0.5,0.25,0.7472222222222222,0.75,1.0,0.4997222222222222,0.24972345816033292,53
6.155205655097961,0.12494849886495055,0.00539693832397461,0.00016236389960965606,0.01,5,10,200,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.5}",0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.49722222222222223,0.75,0.75,0.4497222222222222,0.18701047207754615,117
10.553062033653259,0.3579616952036437,0.006325984001159668,0.0027926172013948594,0.01,5,10,200,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 1.0}",0.25,0.5,0.25,0.25,0.5,0.5,0.24722222222222223,0.7472222222222222,0.75,1.0,0.49944444444444447,0.25000246912360935,54
9.171404767036439,0.1455601881243773,0.006092166900634766,0.00014257882343918888,0.01,5,10,300,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 0.5}",0.25,0.25,0.5,0.5,0.25,0.5,0.25,0.49722222222222223,0.75,0.75,0.4497222222222222,0.18701047207754615,117
15.711777687072754,0.4242038490111298,0.007082915306091309,0.0026171062327162813,0.01,5,10,300,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 1.0}",0.5,0.5,0.25,0.5,0.5,0.5,0.24722222222222223,0.7472222222222222,0.75,1.0,0.5494444444444444,0.21807519373706125,26
15.489789295196534,0.18516268617574347,0.0075714349746704105,0.00014513126425321708,0.01,5,10,500,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 500, 'subsample': 0.5}",0.25,0.25,0.5,0.5,0.25,0.5,0.25,0.49722222222222223,0.75,0.75,0.4497222222222222,0.18701047207754615,117
26.120990657806395,0.6850925333602544,0.007534503936767578,0.00012886973019458442,0.01,5,10,500,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 500, 'subsample': 1.0}",0.5,0.75,0.25,0.5,0.5,0.5,0.49722222222222223,0.7472222222222222,1.0,1.0,0.6244444444444445,0.23049128957056325,3
2.9921085357666017,0.13894894416083003,0.0044795751571655275,0.00016484047622397784,0.01,10,2,50,0.5,"{'learning_rate': 0.01, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 0.5}",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,234
2.2623614072799683,0.2934121252886205,0.0048678874969482425,0.0016353067640436584,0.01,10,2,50,1.0,"{'learning_rate': 0.01, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 1.0}",0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.7472222222222222,0.5,0.25,0.3497222222222222,0.16516195755143562,214
6.062115263938904,0.10218723667385897,0.005422854423522949,0.00019182526666681056,0.01,10,2,100,0.5,"{'learning_rate': 0.01, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.5}",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.3,0.1,227
4.405215716361999,0.4205637695981707,0.004805946350097656,0.0001965091922779925,0.01,10,2,100,1.0,"{'learning_rate': 0.01, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",0.25,0.75,0.25,0.25,0.5,0.5,0.25,0.7472222222222222,0.5,0.49722222222222223,0.4494444444444444,0.18656577961527884,127
12.331435203552246,0.18064732577420675,0.007168102264404297,0.001124640603700476,0.01,10,2,200,0.5,"{'learning_rate': 0.01, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.5}",0.25,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.75,0.45,0.15000000000000002,111
9.170853996276856,0.8615103195463045,0.005728793144226074,0.001126502470963236,0.01,10,2,200,1.0,"{'learning_rate': 0.01, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 1.0}",0.25,0.75,0.25,0.25,0.5,0.49722222222222223,0.25,0.7472222222222222,0.75,0.7472222222222222,0.4991666666666667,0.22298843600642745,57
19.775092434883117,0.6201109709707344,0.009439420700073243,0.003156041126405821,0.01,10,2,300,0.5,"{'learning_rate': 0.01, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.5}",0.25,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.75,0.45,0.15000000000000002,111
14.178775238990784,1.1702303996477685,0.0061156988143920895,0.00023783269540206573,0.01,10,2,300,1.0,"{'learning_rate': 0.01, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 1.0}",0.25,0.75,0.25,0.25,0.5,0.7472222222222222,0.25,0.7472222222222222,0.75,0.7472222222222222,0.5241666666666667,0.23505663226203677,39
31.404283142089845,0.37383044213091127,0.011641144752502441,0.0033924319003507102,0.01,10,2,500,0.5,"{'learning_rate': 0.01, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 500, 'subsample': 0.5}",0.25,0.5,0.5,0.5,0.25,0.5,0.25,0.49722222222222223,0.5,0.75,0.4497222222222222,0.1499096950389356,117
22.407801580429076,2.253244657985669,0.00825655460357666,0.0025312147465471487,0.01,10,2,500,1.0,"{'learning_rate': 0.01, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 500, 'subsample': 1.0}",0.25,0.75,0.25,0.25,0.5,0.7472222222222222,0.25,0.7472222222222222,0.75,0.7472222222222222,0.5241666666666667,0.23505663226203677,39
2.846031975746155,0.13097631318343084,0.005039596557617187,0.0012364271345817579,0.01,10,5,50,0.5,"{'learning_rate': 0.01, 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 50, 'subsample': 0.5}",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,234
2.6929779291152953,0.4012952430437212,0.00437312126159668,0.00018607062700887092,0.01,10,5,50,1.0,"{'learning_rate': 0.01, 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 50, 'subsample': 1.0}",0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.7472222222222222,0.25,0.25,0.32472222222222225,0.15934109116399742,224
5.592949151992798,0.057421384396000266,0.006034731864929199,0.0014071062196420417,0.01,10,5,100,0.5,"{'learning_rate': 0.01, 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.5}",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.325,0.11456439237389601,220
5.694867563247681,0.8360940165823868,0.004973292350769043,0.00015917768737507324,0.01,10,5,100,1.0,"{'learning_rate': 0.01, 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",0.25,0.25,0.25,0.25,0.5,0.49722222222222223,0.25,0.7472222222222222,0.75,0.49722222222222223,0.4241666666666667,0.19458348203658368,160
11.776838374137878,0.13741634121366705,0.00726165771484375,0.0028320877959701857,0.01,10,5,200,0.5,"{'learning_rate': 0.01, 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.5}",0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.4,0.12247448713915891,175
