mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
0.6833173433939616,0.004268438543681589,0.02802268664042155,0.0029875811715855045,True,80,2,5,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,220
2.2489054997762046,0.027587225431736397,0.09876600901285808,0.005315849070606051,True,80,2,5,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 1000}",0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,220
0.2295854091644287,0.004758896668828159,0.013985554377237955,0.00014800351665288745,True,80,2,5,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 100}",0.35,0.4,0.35,0.3666666666666667,0.023570226039551608,266
0.4529828230539958,0.004899182755281064,0.02309425671895345,0.0011223014192597344,True,80,2,5,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 200}",0.35,0.4,0.35,0.3666666666666667,0.023570226039551608,266
0.6837321122487386,0.010262169395781819,0.030527432759602863,0.0013238813483324116,True,80,2,5,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 300}",0.35,0.35,0.4,0.3666666666666667,0.023570226039551605,266
2.247056325276693,0.03240194223424595,0.10209329922993977,0.001946581162234746,True,80,2,5,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 1000}",0.35,0.4,0.35,0.3666666666666667,0.023570226039551608,266
0.2542872428894043,0.0034095756271109155,0.013885100682576498,9.992409331117197e-05,True,80,3,3,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 100}",0.55,0.4,0.4,0.45,0.07071067811865477,1
0.48954089482625324,0.006769336460368855,0.022011677424112957,0.0003562609900689545,True,80,3,3,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 200}",0.5,0.45,0.4,0.45,0.04082482904638629,1
0.7706770102183024,0.01061799492009017,0.03299069404602051,0.0018817300806733613,True,80,3,3,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 300}",0.5,0.45,0.4,0.45,0.04082482904638629,1
2.536597728729248,0.08109926853736543,0.08724864323933919,0.0009902759108981315,True,80,3,3,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 1000}",0.5,0.45,0.4,0.45,0.04082482904638629,1
0.2540465195973714,0.006650320145568238,0.013841470082600912,0.00040383173175655325,True,80,3,3,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.45,0.45,0.4,0.43333333333333335,0.02357022603955158,13
0.49796628952026367,0.011388838800109696,0.024447838465372723,0.002218562708762649,True,80,3,3,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 200}",0.55,0.4,0.4,0.45,0.07071067811865477,1
0.7382578055063883,0.01011330506959087,0.031061172485351562,0.0004714736092499553,True,80,3,3,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 300}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,13
2.5002125104268393,0.019938319454170645,0.08608436584472656,0.0003496399046617175,True,80,3,3,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 1000}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,13
0.2614010175069173,0.006115703261948164,0.013702630996704102,0.0002885815040946031,True,80,3,3,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 100}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,64
0.48711101214090985,0.005259798099070599,0.02185209592183431,0.0002485952718439205,True,80,3,3,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 200}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,13
0.731010913848877,0.00762470704113906,0.029105742772420246,0.00045422422176862287,True,80,3,3,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 300}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,13
2.4574238459269204,0.011113604999751519,0.09757502873738606,0.006622589261497095,True,80,3,3,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 1000}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,64
0.2468580404917399,0.0019247692040205672,0.013826847076416016,0.0005911639511042077,True,80,3,4,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,13
0.4782652060190837,0.004037942779641438,0.021924654642740887,0.00013181684845105048,True,80,3,4,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 200}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,64
0.735464334487915,0.004529456768127547,0.03200825055440267,0.0018515591696852823,True,80,3,4,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 300}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,64
2.4616167545318604,0.05953601259940296,0.08846600850423177,0.0017565342323410925,True,80,3,4,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 1000}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,13
0.2527528603871663,0.0021618274053769658,0.015734195709228516,0.002647578030357377,True,80,3,4,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.45,0.45,0.4,0.43333333333333335,0.02357022603955158,13
0.4855441252390544,0.009993854360534956,0.02418994903564453,0.00326179873973884,True,80,3,4,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,64
0.7409907976786295,0.010605746578249333,0.030696551005045574,0.0003901829776923207,True,80,3,4,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,64
2.4671285152435303,0.0305459128177682,0.08884064356486003,0.003930335906515838,True,80,3,4,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,64
