mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
1.3166269063949585,0.0657336008508495,0.0350151538848877,0.004453745350522456,True,353,10,10,20,490,"OrderedDict({'bootstrap': True, 'max_depth': 353, 'max_features': 10, 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 490})",0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.1,22
0.41247408390045165,0.027923117432866167,0.012286782264709473,0.000600937490674629,True,24,9,2,5,142,"OrderedDict({'bootstrap': True, 'max_depth': 24, 'max_features': 9, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 142})",0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.7472222222222222,0.5,0.5,0.47472222222222216,0.13406310703048271,12
0.5914740800857544,0.021930059459610185,0.019565129280090333,0.0022909201579232137,True,493,7,10,20,231,"OrderedDict({'bootstrap': True, 'max_depth': 493, 'max_features': 7, 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 231})",0.25,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.425,0.11456439237389598,41
0.2665198802947998,0.022863546806683607,0.0098297119140625,0.0016283376550957713,True,36,10,2,20,102,"OrderedDict({'bootstrap': True, 'max_depth': 36, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 102})",0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.475,0.075,6
0.5333645343780518,0.04320611271358294,0.015210199356079101,0.002517107986932349,True,34,5,3,5,238,"OrderedDict({'bootstrap': True, 'max_depth': 34, 'max_features': 5, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 238})",0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.475,0.075,6
0.6807676315307617,0.053988941981593576,0.01822826862335205,0.002823974901408018,True,47,6,4,5,294,"OrderedDict({'bootstrap': True, 'max_depth': 47, 'max_features': 6, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 294})",0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.425,0.11456439237389601,41
0.8396988153457642,0.08366754412741652,0.023429727554321288,0.0035879096332236235,True,106,5,2,20,393,"OrderedDict({'bootstrap': True, 'max_depth': 106, 'max_features': 5, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 393})",0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.1,22
0.8325665473937989,0.07435261062867987,0.02082376480102539,0.003458827595693742,True,46,9,2,19,332,"OrderedDict({'bootstrap': True, 'max_depth': 46, 'max_features': 9, 'min_samples_leaf': 2, 'min_samples_split': 19, 'n_estimators': 332})",0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.1,22
0.28265740871429446,0.02089987433110105,0.010955810546875,0.0020782753374698785,True,492,10,5,5,111,"OrderedDict({'bootstrap': True, 'max_depth': 492, 'max_features': 10, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 111})",0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.49722222222222223,0.5,0.25,0.4497222222222222,0.09986449152059339,36
0.31580588817596433,0.02284532496316752,0.010918283462524414,0.00212506706525735,True,334,9,10,5,134,"OrderedDict({'bootstrap': True, 'max_depth': 334, 'max_features': 9, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 134})",0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.1,22
