mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8583314895629883,0.027261229843162246,0.026667404174804687,0.0014016741970994176,True,80,3,5,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.625,0.625,0.75,0.7333333333333333,0.8083333333333333,0.7083333333333334,0.07245688373094719,88
2.8582261562347413,0.07347954842943753,0.08456587791442871,0.0034029577355078142,True,80,3,5,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 1000}",0.625,0.625,0.75,0.75,0.825,0.7150000000000001,0.0784219357067906,24
0.2931362152099609,0.022943323379541837,0.014124250411987305,0.003933774453459373,True,80,3,5,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 100}",0.625,0.625,0.75,0.75,0.6833333333333333,0.6866666666666668,0.05592653911854173,204
0.5847122192382812,0.031110065317425176,0.01916027069091797,0.001021285479617653,True,80,3,5,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 200}",0.625,0.625,0.75,0.75,0.8083333333333333,0.7116666666666667,0.07389933092465122,58
0.8473395824432373,0.024610936768145276,0.02721829414367676,0.0024137687484534786,True,80,3,5,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 300}",0.625,0.625,0.75,0.7333333333333333,0.825,0.7116666666666667,0.07720823214600311,58
2.9118521213531494,0.08576386214572382,0.08267703056335449,0.0048380286471595415,True,80,3,5,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 1000}",0.625,0.625,0.75,0.7333333333333333,0.6833333333333333,0.6833333333333333,0.052440442408507565,226
0.26230735778808595,0.007323005267165881,0.011491918563842773,0.0016130044323604796,True,90,2,3,8,100,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 100}",0.625,0.5666666666666667,0.7666666666666667,0.75,0.625,0.6666666666666667,0.07799572637865063,269
0.538201093673706,0.013338326726397433,0.01899113655090332,0.0012980163965431628,True,90,2,3,8,200,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 200}",0.625,0.625,0.75,0.75,0.7083333333333334,0.6916666666666667,0.056519416526043906,161
0.8124341487884521,0.03128310496304461,0.029829788208007812,0.003910089307800625,True,90,2,3,8,300,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 300}",0.625,0.625,0.75,0.75,0.6916666666666667,0.6883333333333332,0.05592653911854173,189
2.640559530258179,0.09025257451970274,0.09034357070922852,0.011040322054587211,True,90,2,3,8,1000,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 1000}",0.6833333333333333,0.625,0.75,0.75,0.7083333333333334,0.7033333333333334,0.04672615256292063,94
